sorghum3	maize1_v4
Sobic.003G107400	Zm00001d040196
Sobic.003G107600	Zm00001d040196
Sobic.003G106900	Zm00001d040197
Sobic.003G107100	Zm00001d040201
Sobic.003G107200	Zm00001d040202
Sobic.003G107500	Zm00001d040203
Sobic.003G107700	Zm00001d040204
Sobic.003G107900	Zm00001d040205
Sobic.003G108000	Zm00001d040210
Sobic.003G108100	Zm00001d040211
Sobic.003G108200	Zm00001d040212
Sobic.003G108300	Zm00001d040213
Sobic.003G108500	Zm00001d040214
Sobic.003G108600	Zm00001d040215
Sobic.003G108700	Zm00001d040218
Sobic.003G108800	Zm00001d040220
Sobic.003G108900	Zm00001d040221
Sobic.003G109000	Zm00001d040222
Sobic.003G109200	Zm00001d040223
Sobic.003G109300	Zm00001d040228
Sobic.003G109766	Zm00001d040232
Sobic.003G109832	Zm00001d040232
Sobic.003G109900	Zm00001d040233
Sobic.003G110000	Zm00001d040234
Sobic.003G110100	Zm00001d040235
Sobic.003G110400	Zm00001d040238
Sobic.003G110600	Zm00001d040239
Sobic.003G110700	Zm00001d040242
Sobic.003G110800	Zm00001d040243
Sobic.003G111000	Zm00001d040243
Sobic.003G111100	Zm00001d040244
Sobic.003G111200	Zm00001d040245
Sobic.003G111300	Zm00001d040245
Sobic.003G111600	Zm00001d040246
Sobic.003G111800	Zm00001d040247
Sobic.003G111900	Zm00001d040248
Sobic.003G112100	Zm00001d040249
Sobic.003G112400	Zm00001d040252
Sobic.003G112300	Zm00001d040253
Sobic.003G112500	Zm00001d040253
Sobic.003G112700	Zm00001d040254
Sobic.003G112800	Zm00001d040257
Sobic.003G113300	Zm00001d040259
Sobic.003G113500	Zm00001d040260
Sobic.003G113800	Zm00001d040263
Sobic.003G114100	Zm00001d040264
Sobic.003G114200	Zm00001d040265
Sobic.003G114400	Zm00001d040268
Sobic.003G114600	Zm00001d040269
Sobic.003G114700	Zm00001d040270
Sobic.003G114800	Zm00001d040271
Sobic.003G114900	Zm00001d040271
Sobic.003G115100	Zm00001d040274
Sobic.003G115200	Zm00001d040275
Sobic.003G115400	Zm00001d040276
Sobic.003G115800	Zm00001d040278
Sobic.003G115900	Zm00001d040279
Sobic.003G116000	Zm00001d040281
Sobic.003G116300	Zm00001d040285
Sobic.003G116600	Zm00001d040286
Sobic.003G116700	Zm00001d040290
Sobic.003G116900	Zm00001d040291
Sobic.003G117000	Zm00001d040292
Sobic.003G117100	Zm00001d040293
Sobic.003G117300	Zm00001d040294
Sobic.003G117500	Zm00001d040297
Sobic.003G117600	Zm00001d040298
Sobic.003G117700	Zm00001d040301
Sobic.003G117800	Zm00001d040302
Sobic.003G117900	Zm00001d040303
Sobic.003G118000	Zm00001d040304
Sobic.003G118100	Zm00001d040305
Sobic.003G118200	Zm00001d040308
Sobic.003G118400	Zm00001d040309
Sobic.003G118500	Zm00001d040310
Sobic.003G118600	Zm00001d040310
Sobic.003G119000	Zm00001d040311
Sobic.003G119200	Zm00001d040312
Sobic.003G119332	Zm00001d040313
Sobic.003G119400	Zm00001d040314
Sobic.003G119500	Zm00001d040315
Sobic.003G119600	Zm00001d040317
Sobic.003G119700	Zm00001d040317
Sobic.003G119800	Zm00001d040318
Sobic.003G125650	Zm00001d040323
Sobic.003G125500	Zm00001d040324
Sobic.003G125332	Zm00001d040331
Sobic.003G124900	Zm00001d040333
Sobic.003G125000	Zm00001d040333
Sobic.003G124800	Zm00001d040334
Sobic.003G124700	Zm00001d040340
Sobic.003G124300	Zm00001d040341
Sobic.003G123100	Zm00001d040342
Sobic.003G122900	Zm00001d040343
Sobic.003G123000	Zm00001d040343
Sobic.003G122500	Zm00001d040344
Sobic.003G122400	Zm00001d040348
Sobic.003G122300	Zm00001d040351
Sobic.003G122100	Zm00001d040356
Sobic.003G122000	Zm00001d040357
Sobic.003G121800	Zm00001d040360
Sobic.003G121500	Zm00001d040361
Sobic.003G121400	Zm00001d040362
Sobic.003G121200	Zm00001d040363
Sobic.003G121000	Zm00001d040364
Sobic.003G121100	Zm00001d040364
Sobic.003G120800	Zm00001d040366
Sobic.003G120700	Zm00001d040371
Sobic.003G120300	Zm00001d040372
Sobic.003G128800	Zm00001d040379
Sobic.003G127900	Zm00001d040382
Sobic.003G127800	Zm00001d040383
Sobic.003G127700	Zm00001d040389
Sobic.003G127600	Zm00001d040390
Sobic.003G127500	Zm00001d040392
Sobic.003G127400	Zm00001d040393
Sobic.003G127200	Zm00001d040398
Sobic.003G127100	Zm00001d040399
Sobic.003G126600	Zm00001d040408
Sobic.003G126400	Zm00001d040409
Sobic.003G126300	Zm00001d040411
Sobic.003G125900	Zm00001d040416
Sobic.003G125701	Zm00001d040422
Sobic.003G128900	Zm00001d040423
Sobic.003G129000	Zm00001d040426
Sobic.003G129100	Zm00001d040428
Sobic.003G129500	Zm00001d040429
Sobic.003G129800	Zm00001d040435
Sobic.003G129900	Zm00001d040438
Sobic.003G130000	Zm00001d040440
Sobic.003G130100	Zm00001d040441
Sobic.003G130500	Zm00001d040442
Sobic.003G130700	Zm00001d040445
Sobic.003G130800	Zm00001d040446
Sobic.003G130900	Zm00001d040448
Sobic.003G131000	Zm00001d040450
Sobic.003G131100	Zm00001d040455
Sobic.003G131200	Zm00001d040456
Sobic.003G131300	Zm00001d040459
Sobic.003G131500	Zm00001d040461
Sobic.003G132000	Zm00001d040462
Sobic.003G132100	Zm00001d040463
Sobic.003G132300	Zm00001d040464
Sobic.003G132400	Zm00001d040465
Sobic.003G132500	Zm00001d040466
Sobic.003G132600	Zm00001d040467
Sobic.003G131600	Zm00001d040468
Sobic.003G131800	Zm00001d040468
Sobic.003G133000	Zm00001d040468
Sobic.003G133100	Zm00001d040468
Sobic.003G133600	Zm00001d040468
Sobic.003G133900	Zm00001d040470
Sobic.003G134000	Zm00001d040475
Sobic.003G134300	Zm00001d040477
Sobic.003G134800	Zm00001d040503
Sobic.003G134900	Zm00001d040504
Sobic.003G135000	Zm00001d040505
Sobic.003G135201	Zm00001d040506
Sobic.003G135400	Zm00001d040509
Sobic.003G135500	Zm00001d040513
Sobic.003G135600	Zm00001d040515
Sobic.003G135700	Zm00001d040517
Sobic.003G135800	Zm00001d040518
Sobic.003G136200	Zm00001d040519
Sobic.003G136500	Zm00001d040526
Sobic.003G136600	Zm00001d040527
Sobic.003G136800	Zm00001d040535
Sobic.003G136900	Zm00001d040536
Sobic.003G137100	Zm00001d040539
Sobic.003G137200	Zm00001d040541
Sobic.003G137300	Zm00001d040542
Sobic.003G137400	Zm00001d040544
Sobic.003G137700	Zm00001d040545
Sobic.003G138300	Zm00001d040548
Sobic.003G138400	Zm00001d040554
Sobic.003G138900	Zm00001d040555
Sobic.003G139000	Zm00001d040555
Sobic.003G139300	Zm00001d040562
Sobic.003G139500	Zm00001d040567
Sobic.003G139600	Zm00001d040568
Sobic.003G139700	Zm00001d040570
Sobic.003G139900	Zm00001d040571
Sobic.003G140200	Zm00001d040578
Sobic.003G140400	Zm00001d040579
Sobic.003G140600	Zm00001d040581
Sobic.003G140700	Zm00001d040581
Sobic.003G141100	Zm00001d040583
Sobic.003G141700	Zm00001d040588
Sobic.003G141800	Zm00001d040589
Sobic.003G142200	Zm00001d040593
Sobic.003G142300	Zm00001d040594
Sobic.003G142700	Zm00001d040596
Sobic.003G142800	Zm00001d040597
Sobic.003G143000	Zm00001d040597
Sobic.003G143100	Zm00001d040597
Sobic.003G143401	Zm00001d040600
Sobic.003G143500	Zm00001d040600
Sobic.003G143700	Zm00001d040603
Sobic.003G143900	Zm00001d040606
Sobic.003G144200	Zm00001d040611
Sobic.003G144400	Zm00001d040611
Sobic.003G144300	Zm00001d040612
Sobic.003G144500	Zm00001d040613
Sobic.003G144600	Zm00001d040614
Sobic.003G144800	Zm00001d040619
Sobic.003G145100	Zm00001d040621
Sobic.003G145200	Zm00001d040622
Sobic.003G145300	Zm00001d040623
Sobic.003G145400	Zm00001d040624
Sobic.003G145700	Zm00001d040625
Sobic.003G145800	Zm00001d040627
Sobic.003G145900	Zm00001d040629
Sobic.003G146200	Zm00001d040630
Sobic.003G146300	Zm00001d040634
Sobic.003G146700	Zm00001d040637
Sobic.003G147301	Zm00001d040638
Sobic.003G147401	Zm00001d040639
Sobic.003G147500	Zm00001d040641
Sobic.003G148000	Zm00001d040644
Sobic.003G148300	Zm00001d040649
Sobic.003G148400	Zm00001d040650
Sobic.003G148600	Zm00001d040651
Sobic.003G148700	Zm00001d040652
Sobic.003G149000	Zm00001d040656
Sobic.003G149100	Zm00001d040659
Sobic.003G149200	Zm00001d040660
Sobic.003G149300	Zm00001d040665
Sobic.003G149400	Zm00001d040666
Sobic.003G149500	Zm00001d040667
Sobic.003G148800	Zm00001d040670
Sobic.003G149800	Zm00001d040672
Sobic.003G150100	Zm00001d040678
Sobic.003G150200	Zm00001d040681
Sobic.003G150400	Zm00001d040682
Sobic.003G150600	Zm00001d040684
Sobic.003G150700	Zm00001d040684
Sobic.003G150800	Zm00001d040686
Sobic.003G151200	Zm00001d040689
Sobic.003G151300	Zm00001d040691
Sobic.003G151400	Zm00001d040695
Sobic.003G151500	Zm00001d040696
Sobic.003G151600	Zm00001d040697
Sobic.003G151900	Zm00001d040702
Sobic.003G152100	Zm00001d040702
Sobic.003G152000	Zm00001d040705
Sobic.003G152200	Zm00001d040705
Sobic.003G152300	Zm00001d040710
Sobic.003G152400	Zm00001d040712
Sobic.003G152600	Zm00001d040715
Sobic.003G152700	Zm00001d040717
Sobic.003G152800	Zm00001d040720
Sobic.003G152900	Zm00001d040721
Sobic.003G153000	Zm00001d040724
Sobic.003G153100	Zm00001d040725
Sobic.003G153200	Zm00001d040725
Sobic.003G153300	Zm00001d040726
Sobic.003G153400	Zm00001d040730
Sobic.003G153500	Zm00001d040731
Sobic.003G153600	Zm00001d040733
Sobic.003G153700	Zm00001d040734
Sobic.003G153800	Zm00001d040735
Sobic.003G154100	Zm00001d040737
Sobic.003G154200	Zm00001d040741
Sobic.003G154300	Zm00001d040741
Sobic.003G154400	Zm00001d040741
Sobic.003G154700	Zm00001d040743
Sobic.003G154600	Zm00001d040745
Sobic.003G154800	Zm00001d040745
Sobic.003G155100	Zm00001d040748
Sobic.003G155400	Zm00001d040752
Sobic.003G155600	Zm00001d040755
Sobic.003G155700	Zm00001d040757
Sobic.003G155900	Zm00001d040760
Sobic.003G156100	Zm00001d040763
Sobic.003G156200	Zm00001d040764
Sobic.003G156400	Zm00001d040766
Sobic.003G156500	Zm00001d040768
Sobic.003G156900	Zm00001d040771
Sobic.003G157100	Zm00001d040774
Sobic.003G157300	Zm00001d040775
Sobic.003G157600	Zm00001d040777
Sobic.003G157700	Zm00001d040780
Sobic.003G157900	Zm00001d040783
Sobic.003G158100	Zm00001d040784
Sobic.003G158500	Zm00001d040785
Sobic.003G158600	Zm00001d040787
Sobic.003G158700	Zm00001d040788
Sobic.003G159500	Zm00001d040789
Sobic.003G159600	Zm00001d040795
Sobic.003G160000	Zm00001d040796
Sobic.003G160500	Zm00001d040798
Sobic.003G160600	Zm00001d040802
Sobic.003G160700	Zm00001d040803
Sobic.003G160800	Zm00001d040804
Sobic.003G161500	Zm00001d040805
Sobic.003G162100	Zm00001d040807
Sobic.003G162200	Zm00001d040810
Sobic.003G162400	Zm00001d040818
Sobic.003G162500	Zm00001d040820
Sobic.003G162700	Zm00001d040826
Sobic.003G162800	Zm00001d040827
Sobic.003G162900	Zm00001d040827
Sobic.003G163100	Zm00001d040829
Sobic.003G163200	Zm00001d040831
Sobic.003G163500	Zm00001d040836
Sobic.003G163700	Zm00001d040837
Sobic.003G164700	Zm00001d040838
Sobic.003G168100	Zm00001d040898
Sobic.003G167900	Zm00001d040934
Sobic.003G166750	Zm00001d040936
Sobic.003G166500	Zm00001d040953
Sobic.003G166200	Zm00001d040959
Sobic.003G446100	Zm00001d041940
Sobic.003G445900	Zm00001d041941
Sobic.003G445600	Zm00001d041944
Sobic.003G445500	Zm00001d041947
Sobic.003G445400	Zm00001d041948
Sobic.003G445100	Zm00001d041949
Sobic.003G445000	Zm00001d041950
Sobic.003G444900	Zm00001d041951
Sobic.003G444800	Zm00001d041953
Sobic.003G444600	Zm00001d041954
Sobic.003G444300	Zm00001d041956
Sobic.003G444100	Zm00001d041957
Sobic.003G444000	Zm00001d041958
Sobic.003G443700	Zm00001d041959
Sobic.003G443500	Zm00001d041961
Sobic.003G443400	Zm00001d041962
Sobic.003G443300	Zm00001d041963
Sobic.003G443100	Zm00001d041964
Sobic.003G443000	Zm00001d041965
Sobic.003G442800	Zm00001d041968
Sobic.003G442601	Zm00001d041969
Sobic.003G442500	Zm00001d041972
Sobic.003G442400	Zm00001d041973
Sobic.003G442200	Zm00001d041979
Sobic.003G442100	Zm00001d041981
Sobic.003G442000	Zm00001d041982
Sobic.003G441900	Zm00001d041983
Sobic.003G441500	Zm00001d041984
Sobic.003G441800	Zm00001d041984
Sobic.003G441700	Zm00001d041985
Sobic.003G441601	Zm00001d041987
Sobic.003G441301	Zm00001d041988
Sobic.003G441200	Zm00001d041989
Sobic.003G441000	Zm00001d041990
Sobic.003G440900	Zm00001d041991
Sobic.003G440800	Zm00001d041993
Sobic.003G440700	Zm00001d041994
Sobic.003G440600	Zm00001d041995
Sobic.003G440400	Zm00001d041998
Sobic.003G440001	Zm00001d042003
Sobic.003G439600	Zm00001d042005
Sobic.003G439100	Zm00001d042007
Sobic.003G439000	Zm00001d042008
Sobic.003G438700	Zm00001d042011
Sobic.003G438600	Zm00001d042013
Sobic.003G438500	Zm00001d042014
Sobic.003G438100	Zm00001d042016
Sobic.003G437600	Zm00001d042017
Sobic.003G437500	Zm00001d042018
Sobic.003G437400	Zm00001d042019
Sobic.003G436800	Zm00001d042022
Sobic.003G436700	Zm00001d042023
Sobic.003G436600	Zm00001d042024
Sobic.003G436500	Zm00001d042025
Sobic.003G435800	Zm00001d042026
Sobic.003G435700	Zm00001d042027
Sobic.003G435500	Zm00001d042028
Sobic.003G435100	Zm00001d042030
Sobic.003G434800	Zm00001d042033
Sobic.003G434700	Zm00001d042034
Sobic.003G434600	Zm00001d042035
Sobic.003G433600	Zm00001d042039
Sobic.003G433500	Zm00001d042040
Sobic.003G432900	Zm00001d042042
Sobic.003G432800	Zm00001d042043
Sobic.003G432500	Zm00001d042044
Sobic.003G432300	Zm00001d042045
Sobic.003G431700	Zm00001d042049
Sobic.003G431900	Zm00001d042050
Sobic.003G432000	Zm00001d042051
Sobic.003G432100	Zm00001d042052
Sobic.003G431000	Zm00001d042054
Sobic.003G430900	Zm00001d042055
Sobic.003G430400	Zm00001d042056
Sobic.003G430500	Zm00001d042056
Sobic.003G430600	Zm00001d042056
Sobic.003G430100	Zm00001d042057
Sobic.003G429700	Zm00001d042059
Sobic.003G429101	Zm00001d042060
Sobic.003G429000	Zm00001d042061
Sobic.003G429200	Zm00001d042061
Sobic.003G429300	Zm00001d042061
Sobic.003G428800	Zm00001d042062
Sobic.003G428700	Zm00001d042063
Sobic.003G428600	Zm00001d042064
Sobic.003G428400	Zm00001d042066
Sobic.003G428100	Zm00001d042074
Sobic.003G428000	Zm00001d042080
Sobic.003G427700	Zm00001d042082
Sobic.003G427800	Zm00001d042082
Sobic.003G427900	Zm00001d042082
Sobic.003G427600	Zm00001d042084
Sobic.003G427500	Zm00001d042087
Sobic.003G427200	Zm00001d042088
Sobic.003G427300	Zm00001d042088
Sobic.003G427100	Zm00001d042091
Sobic.003G426900	Zm00001d042092
Sobic.003G426800	Zm00001d042093
Sobic.003G426700	Zm00001d042094
Sobic.003G426500	Zm00001d042095
Sobic.003G426400	Zm00001d042096
Sobic.003G426300	Zm00001d042098
Sobic.003G426000	Zm00001d042099
Sobic.003G425701	Zm00001d042102
Sobic.003G426200	Zm00001d042102
Sobic.003G425850	Zm00001d042104
Sobic.003G426100	Zm00001d042104
Sobic.003G426600	Zm00001d042104
Sobic.003G425500	Zm00001d042107
Sobic.003G425200	Zm00001d042108
Sobic.003G424950	Zm00001d042111
Sobic.003G424500	Zm00001d042114
Sobic.003G424400	Zm00001d042116
Sobic.003G424300	Zm00001d042117
Sobic.003G424200	Zm00001d042118
Sobic.003G424000	Zm00001d042123
Sobic.003G424100	Zm00001d042123
Sobic.003G423900	Zm00001d042127
Sobic.003G423800	Zm00001d042128
Sobic.003G423700	Zm00001d042130
Sobic.003G423600	Zm00001d042131
Sobic.003G423000	Zm00001d042132
Sobic.003G422900	Zm00001d042133
Sobic.003G422800	Zm00001d042134
Sobic.003G422400	Zm00001d042135
Sobic.003G422600	Zm00001d042135
Sobic.003G422700	Zm00001d042135
Sobic.003G422500	Zm00001d042136
Sobic.003G422300	Zm00001d042137
Sobic.003G422100	Zm00001d042138
Sobic.003G422200	Zm00001d042138
Sobic.003G423500	Zm00001d042138
Sobic.003G422000	Zm00001d042140
Sobic.003G421900	Zm00001d042141
Sobic.003G421800	Zm00001d042142
Sobic.003G421500	Zm00001d042143
Sobic.003G421700	Zm00001d042143
Sobic.003G421400	Zm00001d042144
Sobic.003G421201	Zm00001d042146
Sobic.003G421100	Zm00001d042148
Sobic.003G420900	Zm00001d042150
Sobic.003G420800	Zm00001d042152
Sobic.003G420700	Zm00001d042158
Sobic.003G420400	Zm00001d042160
Sobic.003G420500	Zm00001d042164
Sobic.003G420300	Zm00001d042168
Sobic.003G420201	Zm00001d042169
Sobic.003G419900	Zm00001d042178
Sobic.003G419300	Zm00001d042179
Sobic.003G419500	Zm00001d042179
Sobic.003G419100	Zm00001d042180
Sobic.003G418900	Zm00001d042182
Sobic.003G418700	Zm00001d042183
Sobic.003G418600	Zm00001d042184
Sobic.003G418500	Zm00001d042187
Sobic.003G418100	Zm00001d042189
Sobic.003G418200	Zm00001d042191
Sobic.003G418000	Zm00001d042192
Sobic.003G417900	Zm00001d042193
Sobic.003G417800	Zm00001d042196
Sobic.003G417700	Zm00001d042197
Sobic.003G417600	Zm00001d042200
Sobic.003G417500	Zm00001d042202
Sobic.003G417350	Zm00001d042207
Sobic.003G417200	Zm00001d042209
Sobic.003G416900	Zm00001d042210
Sobic.003G417000	Zm00001d042210
Sobic.003G417100	Zm00001d042210
Sobic.003G416800	Zm00001d042211
Sobic.003G416700	Zm00001d042212
Sobic.003G416600	Zm00001d042213
Sobic.003G416500	Zm00001d042214
Sobic.003G416400	Zm00001d042215
Sobic.003G416300	Zm00001d042216
Sobic.003G416100	Zm00001d042217
Sobic.003G415900	Zm00001d042225
Sobic.003G415800	Zm00001d042226
Sobic.003G415700	Zm00001d042229
Sobic.003G415200	Zm00001d042231
Sobic.003G415600	Zm00001d042231
Sobic.003G415100	Zm00001d042234
Sobic.003G415000	Zm00001d042237
Sobic.003G414700	Zm00001d042239
Sobic.003G414800	Zm00001d042239
Sobic.003G414900	Zm00001d042239
Sobic.003G414600	Zm00001d042241
Sobic.003G413900	Zm00001d042243
Sobic.003G413600	Zm00001d042244
Sobic.003G413700	Zm00001d042244
Sobic.003G413500	Zm00001d042245
Sobic.003G413100	Zm00001d042250
Sobic.003G413300	Zm00001d042250
Sobic.003G413000	Zm00001d042256
Sobic.003G412900	Zm00001d042257
Sobic.003G412600	Zm00001d042258
Sobic.003G412400	Zm00001d042259
Sobic.003G412200	Zm00001d042263
Sobic.003G412100	Zm00001d042264
Sobic.003G412000	Zm00001d042266
Sobic.003G411900	Zm00001d042267
Sobic.003G411800	Zm00001d042268
Sobic.003G411700	Zm00001d042269
Sobic.003G411600	Zm00001d042270
Sobic.003G411500	Zm00001d042271
Sobic.003G411400	Zm00001d042272
Sobic.003G411200	Zm00001d042274
Sobic.003G410900	Zm00001d042275
Sobic.003G410800	Zm00001d042276
Sobic.003G410700	Zm00001d042279
Sobic.003G410600	Zm00001d042281
Sobic.003G410500	Zm00001d042282
Sobic.003G410400	Zm00001d042284
Sobic.003G410100	Zm00001d042285
Sobic.003G410000	Zm00001d042286
Sobic.003G409900	Zm00001d042287
Sobic.003G409800	Zm00001d042288
Sobic.003G409700	Zm00001d042289
Sobic.003G409600	Zm00001d042290
Sobic.003G409200	Zm00001d042291
Sobic.003G409000	Zm00001d042292
Sobic.003G409100	Zm00001d042292
Sobic.003G408700	Zm00001d042293
Sobic.003G408800	Zm00001d042302
Sobic.003G408500	Zm00001d042303
Sobic.003G408400	Zm00001d042305
Sobic.003G408300	Zm00001d042306
Sobic.003G408200	Zm00001d042307
Sobic.003G408100	Zm00001d042308
Sobic.003G407900	Zm00001d042309
Sobic.003G407600	Zm00001d042310
Sobic.003G407300	Zm00001d042312
Sobic.003G407200	Zm00001d042313
Sobic.003G407100	Zm00001d042314
Sobic.003G406800	Zm00001d042315
Sobic.003G406700	Zm00001d042317
Sobic.003G406600	Zm00001d042319
Sobic.003G406500	Zm00001d042325
Sobic.003G406000	Zm00001d042328
Sobic.003G405900	Zm00001d042329
Sobic.003G405700	Zm00001d042331
Sobic.003G405600	Zm00001d042333
Sobic.003G405500	Zm00001d042335
Sobic.003G404700	Zm00001d042336
Sobic.003G404900	Zm00001d042336
Sobic.003G405000	Zm00001d042336
Sobic.003G405300	Zm00001d042336
Sobic.003G404600	Zm00001d042337
Sobic.003G405200	Zm00001d042337
Sobic.003G404500	Zm00001d042338
Sobic.003G404300	Zm00001d042340
Sobic.003G404200	Zm00001d042341
Sobic.003G404100	Zm00001d042343
Sobic.003G404000	Zm00001d042344
Sobic.003G403900	Zm00001d042345
Sobic.003G403800	Zm00001d042346
Sobic.003G403500	Zm00001d042349
Sobic.003G403400	Zm00001d042350
Sobic.003G403300	Zm00001d042353
Sobic.003G402800	Zm00001d042355
Sobic.003G402500	Zm00001d042357
Sobic.003G402400	Zm00001d042359
Sobic.003G402300	Zm00001d042361
Sobic.003G402100	Zm00001d042362
Sobic.003G402000	Zm00001d042363
Sobic.003G401900	Zm00001d042365
Sobic.003G401800	Zm00001d042366
Sobic.003G401200	Zm00001d042367
Sobic.003G401000	Zm00001d042370
Sobic.003G400900	Zm00001d042371
Sobic.003G400800	Zm00001d042372
Sobic.003G400600	Zm00001d042373
Sobic.003G400200	Zm00001d042376
Sobic.003G400000	Zm00001d042378
Sobic.003G399900	Zm00001d042380
Sobic.003G401300	Zm00001d042380
Sobic.003G399800	Zm00001d042381
Sobic.003G399700	Zm00001d042382
Sobic.003G399600	Zm00001d042383
Sobic.003G399400	Zm00001d042386
Sobic.003G399000	Zm00001d042388
Sobic.003G398900	Zm00001d042389
Sobic.003G398500	Zm00001d042393
Sobic.003G398400	Zm00001d042394
Sobic.003G398300	Zm00001d042395
Sobic.003G398200	Zm00001d042396
Sobic.003G398100	Zm00001d042397
Sobic.003G397900	Zm00001d042398
Sobic.003G397800	Zm00001d042416
Sobic.003G397200	Zm00001d042420
Sobic.003G397100	Zm00001d042421
Sobic.003G397000	Zm00001d042425
Sobic.003G396900	Zm00001d042426
Sobic.003G396800	Zm00001d042427
Sobic.003G396700	Zm00001d042432
Sobic.003G396600	Zm00001d042433
Sobic.003G396400	Zm00001d042434
Sobic.003G396200	Zm00001d042435
Sobic.003G396100	Zm00001d042436
Sobic.003G396000	Zm00001d042437
Sobic.003G395900	Zm00001d042438
Sobic.003G395600	Zm00001d042441
Sobic.003G395400	Zm00001d042443
Sobic.003G395300	Zm00001d042444
Sobic.003G395200	Zm00001d042445
Sobic.003G395000	Zm00001d042446
Sobic.003G394900	Zm00001d042447
Sobic.003G394500	Zm00001d042448
Sobic.003G394400	Zm00001d042449
Sobic.003G394300	Zm00001d042450
Sobic.003G394200	Zm00001d042451
Sobic.003G394100	Zm00001d042452
Sobic.003G393900	Zm00001d042453
Sobic.003G393800	Zm00001d042454
Sobic.003G393700	Zm00001d042455
Sobic.003G393600	Zm00001d042460
Sobic.003G393400	Zm00001d042461
